id,composition,energy,structure
./Si3Mo3P4-6293_POSCAR,Mo3 P4 Si3,-715.1700,./Si3Mo3P4-6293_POSCARPOSCAR
./Si4Mo4-5409_POSCAR,Mo4 Si4,-528.6080,./Si4Mo4-5409_POSCARPOSCAR
./Mo5P7-5345_POSCAR,Mo5 P7,-1141.2000,./Mo5P7-5345_POSCARPOSCAR
./B6Mo7-2377_POSCAR,B6 Mo7,-1524.6400,./B6Mo7-2377_POSCARPOSCAR
./Mo4P8-3856_POSCAR,Mo4 P8,-1068.3360,./Mo4P8-3856_POSCARPOSCAR
./Si8B4-824_POSCAR,B4 Si8,-808.7400,./Si8B4-824_POSCARPOSCAR
./Si3Mo2P3-3034_POSCAR,Mo2 P3 Si3,-437.0800,./Si3Mo2P3-3034_POSCARPOSCAR
./Si2B2P2-5408_POSCAR,B2 P2 Si2,-208.9140,./Si2B2P2-5408_POSCARPOSCAR
./Mo3P9-1264_POSCAR,Mo3 P9,-994.4520,./Mo3P9-1264_POSCARPOSCAR
./Si4B5-5482_POSCAR,B5 Si4,-467.3430,./Si4B5-5482_POSCARPOSCAR
./P4-521_POSCAR,P4,-86.0320,./P4-521_POSCARPOSCAR
./Si2B1Mo4P3-4344_POSCAR,B1 Mo4 P3 Si2,-805.9400,./Si2B1Mo4P3-4344_POSCARPOSCAR
./B2Mo8P2-2163_POSCAR,B2 Mo8 P2,-1364.0400,./B2Mo8P2-2163_POSCARPOSCAR
./Si3Mo4P7-4744_POSCAR,Mo4 P7 Si3,-1394.6520,./Si3Mo4P7-4744_POSCARPOSCAR
./B1Mo2P2-7016_POSCAR,B1 Mo2 P2,-198.9850,./B1Mo2P2-7016_POSCARPOSCAR
./B12Mo3-527_POSCAR,B12 Mo3,-1673.5500,./B12Mo3-527_POSCARPOSCAR
./Si4B2-2379_POSCAR,B2 Si4,-196.6140,./Si4B2-2379_POSCARPOSCAR
./Si10B1P4-6289_POSCAR,B1 P4 Si10,-1193.8650,./Si10B1P4-6289_POSCARPOSCAR
./Si4-437_POSCAR,Si4,-82.0440,./Si4-437_POSCARPOSCAR
./Si6B2P10-2283_POSCAR,B2 P10 Si6,-1750.7520,./Si6B2P10-2283_POSCARPOSCAR
./Si2B1Mo6P7-2525_POSCAR,B1 Mo6 P7 Si2,-1975.0400,./Si2B1Mo6P7-2525_POSCARPOSCAR
./Si5B3P4-5535_POSCAR,B3 P4 Si5,-816.5280,./Si5B3P4-5535_POSCARPOSCAR
./B2Mo2P1-6319_POSCAR,B2 Mo2 P1,-208.0450,./B2Mo2P1-6319_POSCARPOSCAR
./Si2Mo3P3-3879_POSCAR,Mo3 P3 Si2,-494.9360,./Si2Mo3P3-3879_POSCARPOSCAR
./Si4P4-5445_POSCAR,P4 Si4,-336.6560,./Si4P4-5445_POSCARPOSCAR
./Si2B6-484_POSCAR,B6 Si2,-384.4000,./Si2B6-484_POSCARPOSCAR
./Si3B4Mo5-2324_POSCAR,B4 Mo5 Si3,-1181.8560,./Si3B4Mo5-2324_POSCARPOSCAR
./Si4Mo2P2-2621_POSCAR,Mo2 P2 Si4,-429.9680,./Si4Mo2P2-2621_POSCARPOSCAR
./Si5B5P6-2718_POSCAR,B5 P6 Si5,-1470.3360,./Si5B5P6-2718_POSCARPOSCAR
./Si4Mo2P4-4752_POSCAR,Mo2 P4 Si4,-656.9700,./Si4Mo2P4-4752_POSCARPOSCAR
./Si2B4Mo6-4372_POSCAR,B4 Mo6 Si2,-1262.1600,./Si2B4Mo6-4372_POSCARPOSCAR
./Mo2P8-6654_POSCAR,Mo2 P8,-649.0700,./Mo2P8-6654_POSCARPOSCAR
./Si2B10-6516_POSCAR,B10 Si2,-866.1120,./Si2B10-6516_POSCARPOSCAR
./B7Mo5-6268_POSCAR,B7 Mo5,-1235.0400,./B7Mo5-6268_POSCARPOSCAR
./Mo12P6-3300_POSCAR,Mo12 P6,-2979.0000,./Mo12P6-3300_POSCARPOSCAR
./Si2Mo2P4-1585_POSCAR,Mo2 P4 Si2,-443.2960,./Si2Mo2P4-1585_POSCARPOSCAR
./Si4Mo7-1505_POSCAR,Mo7 Si4,-1088.7030,./Si4Mo7-1505_POSCARPOSCAR
./Si6P12-6780_POSCAR,P12 Si6,-1694.4300,./Si6P12-6780_POSCARPOSCAR
./Si6B6-701_POSCAR,B6 Si6,-829.8840,./Si6B6-701_POSCARPOSCAR
./Si3Mo8P7-1009_POSCAR,Mo8 P7 Si3,-2640.0600,./Si3Mo8P7-1009_POSCARPOSCAR
./Si6Mo2-297_POSCAR,Mo2 Si6,-430.5040,./Si6Mo2-297_POSCARPOSCAR
./Si1B2Mo7-3368_POSCAR,B2 Mo7 Si1,-956.7400,./Si1B2Mo7-3368_POSCARPOSCAR
./Si1B1Mo2P2-2942_POSCAR,B1 Mo2 P2 Si1,-272.6280,./Si1B1Mo2P2-2942_POSCARPOSCAR
./Si2B2P6-1545_POSCAR,B2 P6 Si2,-553.5900,./Si2B2P6-1545_POSCARPOSCAR
./Si1B4-3968_POSCAR,B4 Si1,-148.2700,./Si1B4-3968_POSCARPOSCAR
./Si8B3P3-5195_POSCAR,B3 P3 Si8,-1087.4080,./Si8B3P3-5195_POSCARPOSCAR
./Si6P2-5016_POSCAR,P2 Si6,-342.7440,./Si6P2-5016_POSCARPOSCAR
./Si1B8Mo3-5956_POSCAR,B8 Mo3 Si1,-1105.8000,./Si1B8Mo3-5956_POSCARPOSCAR
./Si7B2-2926_POSCAR,B2 Si7,-435.5640,./Si7B2-2926_POSCARPOSCAR
./Si3Mo2P7-5667_POSCAR,Mo2 P7 Si3,-916.4160,./Si3Mo2P7-5667_POSCARPOSCAR
./Si8Mo4-2624_POSCAR,Mo4 Si8,-1066.1520,./Si8Mo4-2624_POSCARPOSCAR
./Si2B3Mo4P3-6203_POSCAR,B3 Mo4 P3 Si2,-1108.7160,./Si2B3Mo4P3-6203_POSCARPOSCAR
./Si5P7-3499_POSCAR,P7 Si5,-755.4600,./Si5P7-3499_POSCARPOSCAR
./B2Mo6P4-2210_POSCAR,B2 Mo6 P4,-1246.9200,./B2Mo6P4-2210_POSCARPOSCAR
./Si1Mo1P3-3178_POSCAR,Mo1 P3 Si1,-164.8200,./Si1Mo1P3-3178_POSCARPOSCAR
./Si6P2-1435_POSCAR,P2 Si6,-343.1920,./Si6P2-1435_POSCARPOSCAR
./Si7Mo4-1567_POSCAR,Mo4 Si7,-911.5480,./Si7Mo4-1567_POSCARPOSCAR
./Si2B3Mo4P1-3824_POSCAR,B3 Mo4 P1 Si2,-812.0600,./Si2B3Mo4P1-3824_POSCARPOSCAR
./Si2B1Mo3P2-4190_POSCAR,B1 Mo3 P2 Si2,-498.1200,./Si2B1Mo3P2-4190_POSCARPOSCAR
./Si7P3-3874_POSCAR,P3 Si7,-531.5800,./Si7P3-3874_POSCARPOSCAR
./Si8B8-4838_POSCAR,B8 Si8,-1454.9920,./Si8B8-4838_POSCARPOSCAR
./B3Mo4P5-2849_POSCAR,B3 Mo4 P5,-1122.2160,./B3Mo4P5-2849_POSCARPOSCAR
./B4-5831_POSCAR,B4,-101.1720,./B4-5831_POSCARPOSCAR
./Si8P8-493_POSCAR,P8 Si8,-1333.6000,./Si8P8-493_POSCARPOSCAR
./B6P6-458_POSCAR,B6 P6,-883.6800,./B6P6-458_POSCARPOSCAR
./Si2B2Mo2P2-2439_POSCAR,B2 Mo2 P2 Si2,-457.9760,./Si2B2Mo2P2-2439_POSCARPOSCAR
./Mo8P4-1364_POSCAR,Mo8 P4,-1338.9600,./Mo8P4-1364_POSCARPOSCAR
./Mo2P6-3088_POSCAR,Mo2 P6,-444.7440,./Mo2P6-3088_POSCARPOSCAR
./Si1B1Mo6P1-5308_POSCAR,B1 Mo6 P1 Si1,-769.6350,./Si1B1Mo6P1-5308_POSCARPOSCAR
./Si4B3P5-1373_POSCAR,B3 P5 Si4,-828.3720,./Si4B3P5-1373_POSCARPOSCAR
./B7Mo12-6830_POSCAR,B7 Mo12,-3393.0200,./B7Mo12-6830_POSCARPOSCAR
./Mo2P7-915_POSCAR,Mo2 P7,-538.4520,./Mo2P7-915_POSCARPOSCAR
./Si4Mo4P4-3579_POSCAR,Mo4 P4 Si4,-1059.0840,./Si4Mo4P4-3579_POSCARPOSCAR
./Si2Mo1P5-7316_POSCAR,Mo1 P5 Si2,-393.0560,./Si2Mo1P5-7316_POSCARPOSCAR
./Si1P5-7123_POSCAR,P5 Si1,-189.6960,./Si1P5-7123_POSCARPOSCAR
./Si3B3Mo3P3-2273_POSCAR,B3 Mo3 P3 Si3,-1024.9080,./Si3B3Mo3P3-2273_POSCARPOSCAR
./B1Mo4P4-1205_POSCAR,B1 Mo4 P4,-659.9250,./B1Mo4P4-1205_POSCARPOSCAR
./Si3B3Mo6-1466_POSCAR,B3 Mo6 Si3,-1246.0800,./Si3B3Mo6-1466_POSCARPOSCAR
./Si3P6-963_POSCAR,P6 Si3,-424.7730,./Si3P6-963_POSCARPOSCAR
./B7Mo8P5-5634_POSCAR,B7 Mo8 P5,-3292.4000,./B7Mo8P5-5634_POSCARPOSCAR
./Si7P9-2257_POSCAR,P9 Si7,-1369.0720,./Si7P9-2257_POSCARPOSCAR
./Si3P4-3002_POSCAR,P4 Si3,-256.6620,./Si3P4-3002_POSCARPOSCAR
./Si4B4P4-196_POSCAR,B4 P4 Si4,-832.2120,./Si4B4P4-196_POSCARPOSCAR
./Si4Mo1P5-6875_POSCAR,Mo1 P5 Si4,-587.0900,./Si4Mo1P5-6875_POSCARPOSCAR
./Si2B4P2-5591_POSCAR,B4 P2 Si2,-380.2960,./Si2B4P2-5591_POSCARPOSCAR
./B6Mo10-2476_POSCAR,B6 Mo10,-2418.2400,./B6Mo10-2476_POSCARPOSCAR
./Si4B1Mo4P3-4783_POSCAR,B1 Mo4 P3 Si4,-1098.8160,./Si4B1Mo4P3-4783_POSCARPOSCAR
./Si1Mo3P2-5398_POSCAR,Mo3 P2 Si1,-306.0600,./Si1Mo3P2-5398_POSCARPOSCAR
./Si7Mo5-7084_POSCAR,Mo5 Si7,-1134.8160,./Si7Mo5-7084_POSCARPOSCAR
./Si4B2P4-2619_POSCAR,B2 P4 Si4,-568.2200,./Si4B2P4-2619_POSCARPOSCAR
./Si2P2-4406_POSCAR,P2 Si2,-82.8120,./Si2P2-4406_POSCARPOSCAR
./Si3B2Mo3-6590_POSCAR,B2 Mo3 Si3,-502.1920,./Si3B2Mo3-6590_POSCARPOSCAR
./Si6B4-4988_POSCAR,B4 Si6,-550.7500,./Si6B4-4988_POSCARPOSCAR
./Si1B4Mo6P4-3996_POSCAR,B4 Mo6 P4 Si1,-1813.5000,./Si1B4Mo6P4-3996_POSCARPOSCAR
./Si4Mo1P5-7238_POSCAR,Mo1 P5 Si4,-591.2900,./Si4Mo1P5-7238_POSCARPOSCAR
./B4Mo7P3-6954_POSCAR,B4 Mo7 P3,-1714.5800,./B4Mo7P3-6954_POSCARPOSCAR
./Si4B2P4-4262_POSCAR,B2 P4 Si4,-559.9700,./Si4B2P4-4262_POSCARPOSCAR
./Si9B4P5-3342_POSCAR,B4 P5 Si9,-1810.4400,./Si9B4P5-3342_POSCARPOSCAR
./B1Mo1P2-2037_POSCAR,B1 Mo1 P2,-112.5600,./B1Mo1P2-2037_POSCARPOSCAR
./Si1Mo1P2-4829_POSCAR,Mo1 P2 Si1,-109.3880,./Si1Mo1P2-4829_POSCARPOSCAR
./Si1B3Mo3P1-6722_POSCAR,B3 Mo3 P1 Si1,-522.5360,./Si1B3Mo3P1-6722_POSCARPOSCAR
./Si7B3-5004_POSCAR,B3 Si7,-541.6400,./Si7B3-5004_POSCARPOSCAR
./P4-3556_POSCAR,P4,-79.3560,./P4-3556_POSCARPOSCAR
./Si6Mo6-3468_POSCAR,Mo6 Si6,-1192.3560,./Si6Mo6-3468_POSCARPOSCAR
./Si2B1Mo6P6-3421_POSCAR,B1 Mo6 P6 Si2,-1784.4000,./Si2B1Mo6P6-3421_POSCARPOSCAR
./Si2B1P2-3862_POSCAR,B1 P2 Si2,-139.3450,./Si2B1P2-3862_POSCARPOSCAR
./Si5B3Mo10-7171_POSCAR,B3 Mo10 Si5,-2887.2000,./Si5B3Mo10-7171_POSCARPOSCAR
./B5Mo4P1-2469_POSCAR,B5 Mo4 P1,-833.4200,./B5Mo4P1-2469_POSCARPOSCAR
./Si7B3Mo8-6809_POSCAR,B3 Mo8 Si7,-2650.1400,./Si7B3Mo8-6809_POSCARPOSCAR
./Si4B2P14-3690_POSCAR,B2 P14 Si4,-2137.2000,./Si4B2P14-3690_POSCARPOSCAR
./Si4B2Mo4P2-1183_POSCAR,B2 Mo4 P2 Si4,-1095.6840,./Si4B2Mo4P2-1183_POSCARPOSCAR
./Si6B2-5425_POSCAR,B2 Si6,-354.3360,./Si6B2-5425_POSCARPOSCAR
./Mo3P5-5703_POSCAR,Mo3 P5,-497.3840,./Mo3P5-5703_POSCARPOSCAR
./Si4B3P5-1386_POSCAR,B3 P5 Si4,-833.3040,./Si4B3P5-1386_POSCARPOSCAR
./B2Mo4P2-3094_POSCAR,B2 Mo4 P2,-568.2880,./B2Mo4P2-3094_POSCARPOSCAR
./B3Mo2P2-2474_POSCAR,B3 Mo2 P2,-371.1190,./B3Mo2P2-2474_POSCARPOSCAR
./B2Mo4P3-7285_POSCAR,B2 Mo4 P3,-674.5770,./B2Mo4P3-7285_POSCARPOSCAR
./Si4Mo2P4-6194_POSCAR,Mo2 P4 Si4,-654.7300,./Si4Mo2P4-6194_POSCARPOSCAR
./Si8B3P3-6601_POSCAR,B3 P3 Si8,-1087.3520,./Si8B3P3-6601_POSCARPOSCAR
./Si5Mo4P11-5763_POSCAR,Mo4 P11 Si5,-2651.2000,./Si5Mo4P11-5763_POSCARPOSCAR
./Si1B2P4-3822_POSCAR,B2 P4 Si1,-283.7870,./Si1B2P4-3822_POSCARPOSCAR
./Si1Mo3-387_POSCAR,Mo3 Si1,-151.6360,./Si1Mo3-387_POSCARPOSCAR
./Si2Mo1P3-5375_POSCAR,Mo1 P3 Si2,-231.3120,./Si2Mo1P3-5375_POSCARPOSCAR
./Si4P4-149_POSCAR,P4 Si4,-331.8960,./Si4P4-149_POSCARPOSCAR
./Si8-245_POSCAR,Si8,-335.7120,./Si8-245_POSCARPOSCAR
./B4Mo4P4-6930_POSCAR,B4 Mo4 P4,-1120.4280,./B4Mo4P4-6930_POSCARPOSCAR
./Si5B3P4-1468_POSCAR,B3 P4 Si5,-819.7680,./Si5B3P4-1468_POSCARPOSCAR
./Si3Mo4P5-3003_POSCAR,Mo4 P5 Si3,-1081.8000,./Si3Mo4P5-3003_POSCARPOSCAR
./Si4-1_POSCAR,Si4,-81.8000,./Si4-1_POSCARPOSCAR
./Si6B5-3731_POSCAR,B5 Si6,-661.5950,./Si6B5-3731_POSCARPOSCAR
./Si2B2P2-24_POSCAR,B2 P2 Si2,-212.0580,./Si2B2P2-24_POSCARPOSCAR
./Si3B3P5-6331_POSCAR,B3 P5 Si3,-687.1370,./Si3B3P5-6331_POSCARPOSCAR
./Si3B2-4999_POSCAR,B2 Si3,-137.3300,./Si3B2-4999_POSCARPOSCAR
./Si3B5-740_POSCAR,B5 Si3,-371.1440,./Si3B5-740_POSCARPOSCAR
./P10-1575_POSCAR,P10,-517.0800,./P10-1575_POSCARPOSCAR
./Si7B3P10-3595_POSCAR,B3 P10 Si7,-2170.6000,./Si7B3P10-3595_POSCARPOSCAR
./Si2Mo9P5-7293_POSCAR,Mo9 P5 Si2,-2246.2400,./Si2Mo9P5-7293_POSCARPOSCAR
./Si7Mo4-4819_POSCAR,Mo4 Si7,-910.3820,./Si7Mo4-4819_POSCARPOSCAR
./Si2Mo2P2-6208_POSCAR,Mo2 P2 Si2,-267.1080,./Si2Mo2P2-6208_POSCARPOSCAR
./Si3Mo1P6-1305_POSCAR,Mo1 P6 Si3,-584.6900,./Si3Mo1P6-1305_POSCARPOSCAR
./Si2Mo2P8-1928_POSCAR,Mo2 P8 Si2,-916.9800,./Si2Mo2P8-1928_POSCARPOSCAR
./Si2Mo1P4-2020_POSCAR,Mo1 P4 Si2,-304.2200,./Si2Mo1P4-2020_POSCARPOSCAR
./Si2B1Mo2P2-6388_POSCAR,B1 Mo2 P2 Si2,-355.7260,./Si2B1Mo2P2-6388_POSCARPOSCAR
./B1Mo2P1-6446_POSCAR,B1 Mo2 P1,-140.3920,./B1Mo2P1-6446_POSCARPOSCAR
./Si6Mo2-7028_POSCAR,Mo2 Si6,-430.8720,./Si6Mo2-7028_POSCARPOSCAR
./Si5P6-2312_POSCAR,P6 Si5,-629.2550,./Si5P6-2312_POSCARPOSCAR
./Si3B3P12-2408_POSCAR,B3 P12 Si3,-1769.1840,./Si3B3P12-2408_POSCARPOSCAR
./Si2B1P2-2308_POSCAR,B1 P2 Si2,-137.3600,./Si2B1P2-2308_POSCARPOSCAR
./Si4Mo3P7-1584_POSCAR,Mo3 P7 Si4,-1293.6280,./Si4Mo3P7-1584_POSCARPOSCAR
./Si2B6-784_POSCAR,B6 Si2,-379.7680,./Si2B6-784_POSCARPOSCAR
./Si3B3Mo6-5354_POSCAR,B3 Mo6 Si3,-1254.7200,./Si3B3Mo6-5354_POSCARPOSCAR
./Si4P8-2801_POSCAR,P8 Si4,-761.4600,./Si4P8-2801_POSCARPOSCAR
./Si3Mo3P14-3073_POSCAR,Mo3 P14 Si3,-2469.6000,./Si3Mo3P14-3073_POSCARPOSCAR
./Si1B2Mo4P3-6562_POSCAR,B2 Mo4 P3 Si1,-805.1800,./Si1B2Mo4P3-6562_POSCARPOSCAR
./Si3Mo1P8-952_POSCAR,Mo1 P8 Si3,-837.3600,./Si3Mo1P8-952_POSCARPOSCAR
./Si4B4Mo4-6340_POSCAR,B4 Mo4 Si4,-1101.8280,./Si4B4Mo4-6340_POSCARPOSCAR
./Si1Mo2P3-2305_POSCAR,Mo2 P3 Si1,-263.9280,./Si1Mo2P3-2305_POSCARPOSCAR
./Si5B3Mo12-3868_POSCAR,B3 Mo12 Si5,-3611.2000,./Si5B3Mo12-3868_POSCARPOSCAR
./Si6Mo5-6706_POSCAR,Mo5 Si6,-980.7930,./Si6Mo5-6706_POSCARPOSCAR
./Mo2P6-4666_POSCAR,Mo2 P6,-432.3520,./Mo2P6-4666_POSCARPOSCAR
./Si4Mo2-6115_POSCAR,Mo2 Si4,-265.8540,./Si4Mo2-6115_POSCARPOSCAR
./Si3P6-1025_POSCAR,P6 Si3,-425.9160,./Si3P6-1025_POSCARPOSCAR
./Si4Mo2-7268_POSCAR,Mo2 Si4,-268.5900,./Si4Mo2-7268_POSCARPOSCAR
./B6Mo6-4498_POSCAR,B6 Mo6,-1291.2000,./B6Mo6-4498_POSCARPOSCAR
./Si6Mo2P6-2632_POSCAR,Mo2 P6 Si6,-1197.5880,./Si6Mo2P6-2632_POSCARPOSCAR
./Mo4P2-69_POSCAR,Mo4 P2,-336.1920,./Mo4P2-69_POSCARPOSCAR
./Si6P4-3486_POSCAR,P4 Si6,-531.5100,./Si6P4-3486_POSCARPOSCAR
./Mo2P8-3646_POSCAR,Mo2 P8,-655.1800,./Mo2P8-3646_POSCARPOSCAR
./Si5Mo2P5-2880_POSCAR,Mo2 P5 Si5,-915.8040,./Si5Mo2P5-2880_POSCARPOSCAR
./Si6P4-2077_POSCAR,P4 Si6,-531.4900,./Si6P4-2077_POSCARPOSCAR
./Si3B1Mo1P4-2740_POSCAR,B1 Mo1 P4 Si3,-498.6900,./Si3B1Mo1P4-2740_POSCARPOSCAR
./Si7Mo3-6998_POSCAR,Mo3 Si7,-715.1100,./Si7Mo3-6998_POSCARPOSCAR
./Si4Mo2P6-2844_POSCAR,Mo2 P6 Si4,-904.0200,./Si4Mo2P6-2844_POSCARPOSCAR
./Si4B4-6993_POSCAR,B4 Si4,-361.5680,./Si4B4-6993_POSCARPOSCAR
./Si3Mo3P4-1888_POSCAR,Mo3 P4 Si3,-719.4500,./Si3Mo3P4-1888_POSCARPOSCAR
./Si5Mo2P5-5510_POSCAR,Mo2 P5 Si5,-897.3840,./Si5Mo2P5-5510_POSCARPOSCAR
./Si3B3Mo4-4726_POSCAR,B3 Mo4 Si3,-810.0300,./Si3B3Mo4-4726_POSCARPOSCAR
./Si4B8-2668_POSCAR,B8 Si4,-837.2520,./Si4B8-2668_POSCARPOSCAR
./Si6B2P12-2149_POSCAR,B2 P12 Si6,-2186.0000,./Si6B2P12-2149_POSCARPOSCAR
./Si2B2Mo6-6001_POSCAR,B2 Mo6 Si2,-924.3400,./Si2B2Mo6-6001_POSCARPOSCAR
./Si4B3Mo5-1245_POSCAR,B3 Mo5 Si4,-1176.0600,./Si4B3Mo5-1245_POSCARPOSCAR
./Si8P8-2733_POSCAR,P8 Si8,-1355.2480,./Si8P8-2733_POSCARPOSCAR
./Si1B2Mo3P4-7291_POSCAR,B2 Mo3 P4 Si1,-737.3800,./Si1B2Mo3P4-7291_POSCARPOSCAR
./Si1B2Mo3-3581_POSCAR,B2 Mo3 Si1,-314.1360,./Si1B2Mo3-3581_POSCARPOSCAR
./Si2B3P3-3201_POSCAR,B3 P3 Si2,-385.1840,./Si2B3P3-3201_POSCARPOSCAR
./B2Mo4-6756_POSCAR,B2 Mo4,-344.0040,./B2Mo4-6756_POSCARPOSCAR
./Si10B4P6-6182_POSCAR,B4 P6 Si10,-2212.8000,./Si10B4P6-6182_POSCARPOSCAR
./Mo4P6-5751_POSCAR,Mo4 P6,-799.9200,./Mo4P6-5751_POSCARPOSCAR
./Si2Mo2P4-3010_POSCAR,Mo2 P4 Si2,-436.7520,./Si2Mo2P4-3010_POSCARPOSCAR
./Si1B1P2-4012_POSCAR,B1 P2 Si1,-90.1400,./Si1B1P2-4012_POSCARPOSCAR
./Si9B3Mo8-6153_POSCAR,B3 Mo8 Si9,-3193.0000,./Si9B3Mo8-6153_POSCARPOSCAR
./Si4B4P4-114_POSCAR,B4 P4 Si4,-845.6520,./Si4B4P4-114_POSCARPOSCAR
./B2Mo4P4-1855_POSCAR,B2 Mo4 P4,-813.6800,./B2Mo4P4-1855_POSCARPOSCAR
./Mo2P10-3629_POSCAR,Mo2 P10,-905.0280,./Mo2P10-3629_POSCARPOSCAR
./Si3B1P3-1053_POSCAR,B1 P3 Si3,-267.2110,./Si3B1P3-1053_POSCARPOSCAR
./Mo3P7-2026_POSCAR,Mo3 P7,-711.5100,./Mo3P7-2026_POSCARPOSCAR
./Si2B1Mo3P1-4108_POSCAR,B1 Mo3 P1 Si2,-401.8070,./Si2B1Mo3P1-4108_POSCARPOSCAR
./Si2Mo2P3-6102_POSCAR,Mo2 P3 Si2,-348.4880,./Si2Mo2P3-6102_POSCARPOSCAR
./Si2Mo3P3-2208_POSCAR,Mo3 P3 Si2,-488.8800,./Si2Mo3P3-2208_POSCARPOSCAR
./Si4B8-155_POSCAR,B8 Si4,-862.4760,./Si4B8-155_POSCARPOSCAR
./Si4B4Mo6-5074_POSCAR,B4 Mo6 Si4,-1613.0800,./Si4B4Mo6-5074_POSCARPOSCAR
./Si6P6-5466_POSCAR,P6 Si6,-759.2520,./Si6P6-5466_POSCARPOSCAR
./Si6P6-5859_POSCAR,P6 Si6,-766.2720,./Si6P6-5859_POSCARPOSCAR
./Si3Mo1P6-2055_POSCAR,Mo1 P6 Si3,-599.3300,./Si3Mo1P6-2055_POSCARPOSCAR
./Si4P2-5613_POSCAR,P2 Si4,-192.4380,./Si4P2-5613_POSCARPOSCAR
./Si6P4-5617_POSCAR,P4 Si6,-529.5700,./Si6P4-5617_POSCARPOSCAR
./Si3Mo3P6-4790_POSCAR,Mo3 P6 Si3,-982.0560,./Si3Mo3P6-4790_POSCARPOSCAR
./Si7B8-4957_POSCAR,B8 Si7,-1290.2850,./Si7B8-4957_POSCARPOSCAR
./Si2B3P7-2495_POSCAR,B3 P7 Si2,-801.6720,./Si2B3P7-2495_POSCARPOSCAR
./Si1B2Mo5P2-6784_POSCAR,B2 Mo5 P2 Si1,-861.0200,./Si1B2Mo5P2-6784_POSCARPOSCAR
./Si2P5-3114_POSCAR,P5 Si2,-256.5290,./Si2P5-3114_POSCARPOSCAR
./B3Mo6P2-6054_POSCAR,B3 Mo6 P2,-1092.6190,./B3Mo6P2-6054_POSCARPOSCAR
./B8-591_POSCAR,B8,-400.5200,./B8-591_POSCARPOSCAR
./Si8Mo5-5854_POSCAR,Mo5 Si8,-1308.5800,./Si8Mo5-5854_POSCARPOSCAR
./Si1B2Mo4P3-7054_POSCAR,B2 Mo4 P3 Si1,-796.4000,./Si1B2Mo4P3-7054_POSCARPOSCAR
./Si4P8-4507_POSCAR,P8 Si4,-752.5440,./Si4P8-4507_POSCARPOSCAR
./Si1B2Mo3P2-3924_POSCAR,B2 Mo3 P2 Si1,-500.8560,./Si1B2Mo3P2-3924_POSCARPOSCAR
./Si2B4Mo6-3174_POSCAR,B4 Mo6 Si2,-1257.3600,./Si2B4Mo6-3174_POSCARPOSCAR
./Si8Mo4P8-7072_POSCAR,Mo4 P8 Si8,-2622.6000,./Si8Mo4P8-7072_POSCARPOSCAR
./Si2Mo2-2228_POSCAR,Mo2 Si2,-133.3840,./Si2Mo2-2228_POSCARPOSCAR
./Si6B2P4-3764_POSCAR,B2 P4 Si6,-801.6480,./Si6B2P4-3764_POSCARPOSCAR
./Si6B6-5925_POSCAR,B6 Si6,-809.4720,./Si6B6-5925_POSCARPOSCAR
./Si4B8-157_POSCAR,B8 Si4,-854.7120,./Si4B8-157_POSCARPOSCAR
./Si7Mo4-3600_POSCAR,Mo4 Si7,-909.8100,./Si7Mo4-3600_POSCARPOSCAR
./B4Mo11P3-1777_POSCAR,B4 Mo11 P3,-2965.8600,./B4Mo11P3-1777_POSCARPOSCAR
./Si2B3Mo8P3-1353_POSCAR,B3 Mo8 P3 Si2,-2180.0000,./Si2B3Mo8P3-1353_POSCARPOSCAR
./Si5B2P3-7287_POSCAR,B2 P3 Si5,-559.5400,./Si5B2P3-7287_POSCARPOSCAR
./Mo2P10-7204_POSCAR,Mo2 P10,-906.5880,./Mo2P10-7204_POSCARPOSCAR
./Si3B1Mo1P4-822_POSCAR,B1 Mo1 P4 Si3,-490.7160,./Si3B1Mo1P4-822_POSCARPOSCAR
./Si1Mo2P1-1852_POSCAR,Mo2 P1 Si1,-133.9920,./Si1Mo2P1-1852_POSCARPOSCAR
./Si6B4Mo2-4736_POSCAR,B4 Mo2 Si6,-927.6840,./Si6B4Mo2-4736_POSCARPOSCAR
./Si2B10-5759_POSCAR,B10 Si2,-866.3520,./Si2B10-5759_POSCARPOSCAR
./Si3Mo4P7-3129_POSCAR,Mo4 P7 Si3,-1396.1220,./Si3Mo4P7-3129_POSCARPOSCAR
./Mo4P5-6832_POSCAR,Mo4 P5,-658.2510,./Mo4P5-6832_POSCARPOSCAR
./Si4B3P4-5995_POSCAR,B3 P4 Si4,-690.9320,./Si4B3P4-5995_POSCARPOSCAR
./Si3Mo3-1028_POSCAR,Mo3 Si3,-300.8700,./Si3Mo3-1028_POSCARPOSCAR
./Si2B5Mo3-5924_POSCAR,B5 Mo3 Si2,-783.2800,./Si2B5Mo3-5924_POSCARPOSCAR
./Si3B3P2-2381_POSCAR,B3 P2 Si3,-375.2480,./Si3B3P2-2381_POSCARPOSCAR
./Mo2P11-2127_POSCAR,Mo2 P11,-1051.8430,./Mo2P11-2127_POSCARPOSCAR
./Si6P8-4251_POSCAR,P8 Si6,-1011.6540,./Si6P8-4251_POSCARPOSCAR
./Si3B1P4-2674_POSCAR,B1 P4 Si3,-351.0080,./Si3B1P4-2674_POSCARPOSCAR
./Si8-276_POSCAR,Si8,-321.1600,./Si8-276_POSCARPOSCAR
