File,Energy
Mo2P2-3252_POSCAR, -34.355
Si4Mo10P4-6458_POSCAR, -156.66
Si4B12-376_POSCAR, -96.495
Mo12P8-6627_POSCAR, -178.57
Si2B6-316_POSCAR, -47.684
Si2B12-1979_POSCAR, -85.489
Si2B2-5962_POSCAR, -22.568
Si2Mo2P2-4361_POSCAR, -44.423
Si2P2-9_POSCAR, -21.545
B1Mo1P2-6364_POSCAR, -28.772
Mo2P12-2814_POSCAR, -86.165
B1Mo4P2-1915_POSCAR, -62.348
Si1B2P3-2027_POSCAR, -35.403
Si5P3-4071_POSCAR, -41.893
Si7B5Mo8-7266_POSCAR, -162.05
Si2B3P5-5885_POSCAR, -57.209
B1Mo8P2-2010_POSCAR, -105.86
Si5Mo2P6-2534_POSCAR,  -80.77
Si1B2Mo2P1-2616_POSCAR, -47.302
Si2B2Mo2-4925_POSCAR, -46.107
Si8Mo4P6-475_POSCAR, -117.88
Si2B2Mo2-4479_POSCAR, -46.462
Si3B3-5983_POSCAR, -34.783
Si4B6-2978_POSCAR, -56.533
Si2P6-6436_POSCAR, -42.154
Si2B1P1-6577_POSCAR,  -23.01
Mo4P8-2710_POSCAR, -89.209
Si9B2P9-1520_POSCAR, -107.49
B5Mo5-2252_POSCAR, -89.467
Si1B2-459_POSCAR, -17.747
Mo2P8-6373_POSCAR,  -64.69
Mo11P4-3995_POSCAR, -142.73
Si2B6-6325_POSCAR, -47.461
Si6P6-2347_POSCAR, -63.679
Si2B1Mo2P1-3068_POSCAR,  -45.41
B2Mo4P2-3799_POSCAR, -69.836
Si4B2Mo2P3-4310_POSCAR, -73.149
Si5B3P4-4359_POSCAR,  -68.17
Si2Mo2P4-1867_POSCAR, -55.283
B2Mo4P2-3235_POSCAR, -69.184
Si2B1Mo1P2-1599_POSCAR, -38.885
B1Mo3P2-2914_POSCAR, -51.865
Si2B2P5-4700_POSCAR, -51.161
Si5B5P6-3108_POSCAR, -92.403
Si16-503_POSCAR, -82.288
B4Mo4P1-4515_POSCAR, -77.574
Si5B5Mo5P3-6306_POSCAR, -131.94
Si3Mo2P5-6804_POSCAR, -64.085
Si4B4-4350_POSCAR, -45.669
Si3Mo4P2-4076_POSCAR, -72.936
Si5Mo15-3294_POSCAR, -190.52
Si5B2P4-5626_POSCAR, -60.712
Si2B2Mo2-3413_POSCAR, -47.419
Si8Mo4-4286_POSCAR, -91.603
Mo4P2-269_POSCAR, -56.296
Si4B2-4724_POSCAR, -32.894
Si3Mo2P6-3712_POSCAR,  -70.31
Si4B4P2-4454_POSCAR, -58.763
Si15B5-4302_POSCAR, -106.78
Mo1-585_POSCAR, -10.535
Si8B3-5499_POSCAR, -59.572
B5Mo5P1-4416_POSCAR, -94.225
Si3B2P2-2971_POSCAR, -39.575
Si4P2-120_POSCAR, -30.307
Si2B2-2330_POSCAR, -22.783
Si5B6Mo9-6253_POSCAR, -167.58
Si5B2P2-7138_POSCAR, -49.945
Si1Mo1P2-627_POSCAR, -27.585
Si2B2P2-3411_POSCAR,  -35.37
Si4Mo6-2968_POSCAR, -89.552
B6Mo12-6929_POSCAR, -172.27
Si4B9Mo7-2998_POSCAR,  -160.4
B2Mo2P3-3827_POSCAR, -51.639
B4Mo5P1-1314_POSCAR, -88.204
Si2B6Mo4-3163_POSCAR, -95.354
Si5Mo4P11-1640_POSCAR, -129.64
Si7B2P2-1042_POSCAR, -60.683
B4Mo9P3-1827_POSCAR, -144.76
Mo10P4-479_POSCAR, -133.94
Si1B1P2-2341_POSCAR, -22.376
B6Mo8-7077_POSCAR, -130.84
Si2Mo4P6-6946_POSCAR,  -88.68
Si2B5-3814_POSCAR, -41.651
Si1Mo9P7-6905_POSCAR,  -146.0
Si3B2Mo7P4-3183_POSCAR, -130.96
Si12P4-1486_POSCAR, -84.786
Si1B4Mo6-683_POSCAR, -98.807
B3Mo3P4-1615_POSCAR, -75.087
Si3B2Mo2P9-3372_POSCAR, -100.47
Mo8P3-6250_POSCAR,  -104.8
Si3B2Mo3P4-4529_POSCAR, -84.057
Si4Mo3P7-1177_POSCAR, -91.626
Si8P3-6485_POSCAR, -59.106
Mo4P5-5872_POSCAR,  -73.05
Si1Mo4P3-5951_POSCAR, -67.566
Si4P2-469_POSCAR, -30.307
Si8Mo4-6669_POSCAR, -89.643
Si3B2Mo4-932_POSCAR, -75.057
Mo2P10-4457_POSCAR, -75.412
Si3B2Mo4P3-4469_POSCAR, -90.631
Si6Mo5-6232_POSCAR, -89.434
Si4B3Mo8P3-3289_POSCAR, -147.28
Si3B6Mo11-5980_POSCAR, -180.33
Si2B2Mo3P2-3080_POSCAR, -68.488
Si4P8-1456_POSCAR, -64.132
Si2P2-2148_POSCAR, -20.573
Si5B7-3725_POSCAR, -67.364
Si2B6-135_POSCAR,  -48.05
Si5B4P11-5333_POSCAR, -111.35
Si5B2Mo8P5-1731_POSCAR, -157.94
Si8Mo2-1583_POSCAR, -64.101
Si1Mo2P3-6888_POSCAR, -44.861
Si4P2-3745_POSCAR,  -31.68
B3Mo6-2315_POSCAR, -86.547
Si5B1Mo3-5896_POSCAR, -68.889
Si2B3Mo3-2011_POSCAR, -64.834
B2Mo3P5-2311_POSCAR, -74.708
Si3B4P5-4580_POSCAR, -69.864
Si2B2Mo4P4-2969_POSCAR, -91.092
Si3Mo3P6-2601_POSCAR,  -81.79
P12-640_POSCAR,  -60.88
B3Mo2P2-1210_POSCAR, -53.131
Si3B1Mo4-1591_POSCAR, -67.724
Si2B2P2-380_POSCAR,  -34.78
B3Mo6P4-2212_POSCAR, -111.27
Si4Mo2P6-5214_POSCAR, -75.841
B3Mo11P2-5966_POSCAR, -151.34
Si5B2Mo8-2417_POSCAR, -128.46
Si2Mo4P3-2949_POSCAR,  -74.01
Si4B2P2-2711_POSCAR, -46.536
B3Mo3P2-7292_POSCAR, -65.207
B4Mo10P2-3302_POSCAR, -151.16
Si8Mo4-1675_POSCAR, -89.513
Si10Mo2-3798_POSCAR,   -74.1
Mo4P8-2865_POSCAR, -90.801
Si3Mo4P6-2368_POSCAR, -92.841
Mo1P2-86_POSCAR, -22.139
Si6Mo10-4539_POSCAR,  -144.4
Si6B6P6-664_POSCAR, -106.58
B1Mo2P2-2941_POSCAR, -39.806
Si2B2P2-4640_POSCAR, -34.632
Si3Mo4P3-1794_POSCAR, -78.401
Si3B2Mo9P2-6907_POSCAR, -141.73
Si2P4-582_POSCAR, -31.552
Si4Mo2P6-3843_POSCAR, -74.806
Si5P7-4883_POSCAR, -62.423
B2Mo5P3-7063_POSCAR, -85.921
B2Mo4P2-4917_POSCAR, -70.171
Si3B1Mo4-3218_POSCAR, -67.128
B4Mo8P3-2231_POSCAR, -132.75
Si2Mo3P3-1101_POSCAR,   -60.9
Si2B4-3358_POSCAR, -35.283
Si5B2Mo8P5-6819_POSCAR, -158.87
B2P4-4805_POSCAR, -34.799
B3Mo6P1-7265_POSCAR, -93.831
Si2B2Mo4P4-2481_POSCAR,  -91.28
B8P8-226_POSCAR, -97.467
B2Mo4P3-2568_POSCAR, -75.173
Si1B5P14-3702_POSCAR, -111.25
B3Mo5P2-1553_POSCAR, -88.112
Si2B3Mo2-3634_POSCAR, -52.231
B2Mo5P3-2002_POSCAR, -85.282
B2Mo6P2-2213_POSCAR, -91.689
Si3Mo4-5020_POSCAR, -60.327
Si3P2-5799_POSCAR,  -25.96
Mo7P4-3454_POSCAR, -101.99
Si4B2-238_POSCAR, -33.648
Si3Mo11P4-6207_POSCAR, -161.99
Si6Mo1P3-5752_POSCAR, -59.682
Si2B3Mo5-7284_POSCAR, -87.376
Si3B5P4-938_POSCAR, -73.003
Si6Mo10-584_POSCAR, -145.77
B1Mo2P1-4091_POSCAR, -34.955
Si3Mo1-1743_POSCAR, -26.946
Si2B2Mo4P4-2350_POSCAR, -90.838
Si2P3-5524_POSCAR, -25.136
Si10B2P6-2485_POSCAR, -97.046
Si1Mo5P2-20_POSCAR, -73.453
Si2Mo2P4-3909_POSCAR, -54.361
B3Mo4-1277_POSCAR, -64.135
B5Mo7P2-5766_POSCAR, -122.72
B1P3-668_POSCAR, -22.861
Si5Mo3P4-1572_POSCAR,  -82.59
Si2B3P3-3143_POSCAR,  -48.32
Si2Mo2P8-3895_POSCAR, -76.572
Si4P6-6217_POSCAR, -53.805
B4Mo6-1774_POSCAR, -92.465
Si4B3-6872_POSCAR, -39.036
Si2B9Mo4-848_POSCAR, -113.83
Si2B3Mo1P6-5182_POSCAR, -74.552
Si5B4P3-7309_POSCAR, -70.737
Si5B3Mo4-4078_POSCAR, -91.583
Si1B2Mo4P3-3213_POSCAR, -80.312
Si5B5-5171_POSCAR, -56.919
Si5B4P3-2850_POSCAR, -70.035
Si2B2Mo2P2-3546_POSCAR, -57.599
Si2Mo2-993_POSCAR, -32.986
Si5B3-2648_POSCAR, -44.565
Si8P4-365_POSCAR, -63.841
Si6B4P5-3063_POSCAR,  -86.73
Si2P8-2376_POSCAR, -51.343
Mo2P10-6092_POSCAR,  -75.51
Si1Mo4P13-1198_POSCAR, -118.99
Si6B6P4-3130_POSCAR, -94.352
Mo4P2-638_POSCAR, -54.638
Si2B6Mo3-4834_POSCAR, -83.131
Si2B3Mo2-3430_POSCAR, -53.001
B3Mo5P1-2493_POSCAR, -81.446
Si2Mo2P2-4740_POSCAR, -45.108
Si3B1Mo6-4013_POSCAR, -89.786
Si1B3Mo2-1429_POSCAR, -48.594
Si4B5Mo9-1685_POSCAR, -155.28
Si2B1Mo4P2-6772_POSCAR, -73.988
Si3Mo3P4-2109_POSCAR, -72.516
Si2B4P2-5653_POSCAR, -48.157
B4Mo4P2-1176_POSCAR, -83.832
Si3Mo2P7-6730_POSCAR, -75.723
Si4B5-6214_POSCAR, -51.491
Mo1P4-3721_POSCAR, -32.451
B3Mo5P3-3816_POSCAR, -92.528
Si7B2P4-2340_POSCAR, -72.817
Si3P6-4929_POSCAR, -47.252
Si3B3Mo2-3267_POSCAR, -56.816
Si7Mo2P9-2958_POSCAR, -108.24
Si4P1-4200_POSCAR, -25.744
Si2B4Mo4-3575_POSCAR, -82.441
Si5B2Mo4-2555_POSCAR, -87.093
Mo5P3-1128_POSCAR, -73.436
Mo2P5-959_POSCAR, -49.768
Si2P2-3386_POSCAR, -20.955
B4Mo4P4-3675_POSCAR,  -92.92
Si3B1Mo2P2-2804_POSCAR, -55.558
Si6B4P4-6624_POSCAR, -78.609
Si3Mo2P7-879_POSCAR, -77.249
Si2Mo9P4-1266_POSCAR, -134.65
Si5B7-1920_POSCAR, -68.873
Si3B9-1566_POSCAR, -72.774
Si5Mo5-2392_POSCAR, -83.382
B3Mo6P1-6884_POSCAR, -92.936
Si4P2-71_POSCAR, -31.028
Si3B2P4-4139_POSCAR, -50.535
B2Mo10P3-1168_POSCAR, -140.95
Si4Mo1P7-7169_POSCAR, -68.795
Si4B1P3-2463_POSCAR, -43.227
Si2B4P5-2161_POSCAR, -65.159
Mo4P5-3455_POSCAR, -73.948
Si2B2P2-4511_POSCAR, -35.006
Si2B8Mo2-2576_POSCAR, -83.742
Si3B4Mo3-942_POSCAR, -75.397
Si9P3-2751_POSCAR, -63.919
Si2B5Mo4-4341_POSCAR, -89.432
Si4Mo1P5-4612_POSCAR, -59.797
Si2B4Mo8P4-1022_POSCAR, -150.95
Si8Mo2-2061_POSCAR, -64.511
Si6B2Mo4-2622_POSCAR, -90.885
Si2Mo2P2-5068_POSCAR, -44.173
Si4Mo3P13-2590_POSCAR, -124.05
Si3B2-6918_POSCAR, -27.798
Si5B2P3-4686_POSCAR, -55.806
Si4B2-528_POSCAR, -33.512
Si3B2Mo1P6-762_POSCAR, -72.392
B6Mo4-6785_POSCAR, -85.135
Mo4P4-5862_POSCAR, -68.247
B2Mo4P2-6076_POSCAR, -70.332
Si3P2-6151_POSCAR, -26.911
Mo2P4-5177_POSCAR, -44.228
Si1P6-2741_POSCAR, -36.749
Si5Mo5-6055_POSCAR, -82.239
B3Mo6P3-2989_POSCAR, -105.85
Si5B3Mo8P4-5097_POSCAR,  -160.7
Si5Mo1P5-3117_POSCAR, -64.182
Si8B4P2-6123_POSCAR, -77.773
Si7B2-5233_POSCAR, -48.058
Si3Mo5P8-1225_POSCAR, -115.94
Si3Mo3P6-4216_POSCAR, -82.043
Si3Mo2P5-2325_POSCAR, -65.502
B2Mo4P6-3761_POSCAR, -92.445
Si3Mo2P5-1427_POSCAR, -64.585
Mo4P6-3301_POSCAR, -77.764
Si1P2-3029_POSCAR, -15.205
Si8P8-1609_POSCAR, -83.581
Si3P3-2090_POSCAR, -31.308
Si4Mo1P4-3562_POSCAR,   -55.6
Si7B2P9-1883_POSCAR,  -97.92
Si2P2-611_POSCAR, -21.303
B1Mo3P2-1745_POSCAR, -51.914
B2Mo4P2-5720_POSCAR, -68.817
Si7B5Mo6-7078_POSCAR, -136.81
Si8-420_POSCAR, -39.813
Si3P1-5497_POSCAR, -21.161
B6Mo4-2118_POSCAR, -85.155
Si3P7-1781_POSCAR, -52.471
Si7Mo7-6846_POSCAR, -115.43
Si3B4P5-2671_POSCAR, -69.022
Si8Mo2-2503_POSCAR, -64.081
Si5B2P2-5950_POSCAR, -49.796
Si1Mo5P2-367_POSCAR, -73.453
B2Mo6P4-2900_POSCAR, -103.42
Si7B5P8-5912_POSCAR, -112.01
Si3Mo3P2-2979_POSCAR, -61.481
Si6P4-5568_POSCAR, -52.556
Si8B4-14_POSCAR, -66.837
Si1Mo1P2-6553_POSCAR, -27.425
Mo4P5-4570_POSCAR, -74.136
Si5Mo1-3810_POSCAR, -37.072
B4Mo6P2-5963_POSCAR, -106.78
Si8B1-6073_POSCAR, -47.869
Si5Mo4P3-2320_POSCAR, -90.489
B4Mo3P5-2888_POSCAR, -87.908
B8P8-575_POSCAR, -97.467
B5Mo5-1263_POSCAR, -89.364
Si5B1P2-2063_POSCAR, -45.011
Si2B3P6-1161_POSCAR, -63.175
Si8P8-3505_POSCAR, -83.932
Si4B3P2-4513_POSCAR, -51.252
Si2B2Mo2-2202_POSCAR, -46.251
Si2B4Mo4-4109_POSCAR, -83.011
Si1Mo2P1-1232_POSCAR, -33.638
Si2Mo3P4-5313_POSCAR, -66.278
Si3B3Mo6-6612_POSCAR, -104.47
Si2B2-197_POSCAR, -23.136
Si5B4P3-5241_POSCAR, -69.913
B2Mo1P2-5394_POSCAR,  -35.64
Si4B2Mo4P6-7286_POSCAR, -112.54
Si2B3Mo3-7183_POSCAR, -64.443
Si2B3Mo3-5179_POSCAR, -64.365
Si4Mo1P5-4605_POSCAR, -59.086
Si3B4Mo7-798_POSCAR, -122.46
Si2B3Mo7-6213_POSCAR, -109.23
B2Mo13P3-2891_POSCAR, -174.49
Si1B1Mo6P10-3347_POSCAR, -132.82
Si5B2P3-3027_POSCAR, -56.888
Si4B1P4-6608_POSCAR, -50.905
Si5P3-888_POSCAR, -41.968
B4Mo3P2-6260_POSCAR, -70.903
Mo3P7-2726_POSCAR, -73.064
Si3P7-5447_POSCAR,  -52.31
Si3Mo10P5-4357_POSCAR, -156.57
Si6B4P2-4161_POSCAR, -69.401
Si2B3Mo3-2679_POSCAR, -64.375
Si2P4-251_POSCAR,  -32.17
Si4B2P3-5300_POSCAR, -50.198
Si1B2Mo3-1662_POSCAR, -52.525
Mo2P2-6937_POSCAR, -34.044
Si8P4-3597_POSCAR, -62.876
Si2Mo2P8-3877_POSCAR, -74.296
Si2Mo2P2-4951_POSCAR, -44.528
Si9B2Mo6P3-2966_POSCAR, -145.16
Si3B3Mo4-6441_POSCAR,  -81.15
Si6P5-5251_POSCAR,  -58.82
Si5B5-4593_POSCAR, -55.682
Si5Mo3P8-7270_POSCAR, -103.48
Si3B3P3-6050_POSCAR, -51.465
Si5B2Mo9-4433_POSCAR, -140.44
Si1B11-4267_POSCAR, -75.918
Si1B3-663_POSCAR, -23.992
Si8P4-6657_POSCAR, -64.039
Mo12P8-4364_POSCAR, -178.62
B2Mo8P2-5475_POSCAR, -113.68
B4Mo8-3722_POSCAR, -116.11
Si2B5Mo5-4111_POSCAR, -101.09
Si4Mo11P3-6403_POSCAR, -161.01
B12Mo1-466_POSCAR, -89.546
Si1Mo3P7-806_POSCAR, -77.408
B6Mo3-4899_POSCAR, -73.665
B2Mo4-3518_POSCAR, -58.169
Si2Mo2P4-1279_POSCAR, -54.809
Si2B3Mo2P11-7304_POSCAR,  -111.7
Si5B4P8-6636_POSCAR, -95.225
B3Mo7P2-2238_POSCAR, -110.15
Si2Mo2P2-4054_POSCAR, -44.102
Si8B2-6058_POSCAR, -52.498
Mo6P2-6086_POSCAR, -76.659
Si6B3Mo1-6571_POSCAR, -60.091
Si2B2Mo4-2136_POSCAR, -70.308
Mo10P6-520_POSCAR, -146.08
Si1Mo1-636_POSCAR, -16.451
Si2B2Mo5P2-1290_POSCAR, -92.514
Si6B4-1306_POSCAR, -54.461
B1Mo5P4-5077_POSCAR, -87.449
Si1Mo9P5-1005_POSCAR, -133.79
Si2B2Mo2P8-4126_POSCAR, -88.842
Si4B2Mo1P5-3031_POSCAR, -71.742
Si2Mo3P5-2600_POSCAR, -71.739
Si1B2Mo2P1-6229_POSCAR, -46.592
Si6B2P4-1217_POSCAR, -66.269
B3Mo11P6-3307_POSCAR, -177.67
Si5Mo2P5-2592_POSCAR, -75.927
Si3B2-6135_POSCAR, -27.161
Si3P2-6152_POSCAR, -26.024
Si6B4-2526_POSCAR, -54.834
Si5B2P4-2874_POSCAR, -60.859
B5Mo5-1033_POSCAR, -89.559
Si5Mo3P4-5806_POSCAR, -82.656
Mo4P4-5606_POSCAR, -68.223
Si6B2P2-2637_POSCAR, -55.713
Si6B2-6372_POSCAR, -44.456
Si5Mo1-6134_POSCAR, -36.556
Si3Mo1P3-4850_POSCAR, -43.575
Si2B4Mo6-5770_POSCAR, -106.37
Si2B3P3-4937_POSCAR, -47.658
B3Mo4P3-1906_POSCAR, -81.621
Si3B2Mo2P5-6467_POSCAR, -78.595
Si3B3Mo10-6349_POSCAR, -149.12
Mo4P6-1037_POSCAR, -79.431
Si2B2Mo2P4-1145_POSCAR, -68.158
B4Mo4P2-5357_POSCAR, -83.296
Si3B3P5-910_POSCAR, -63.124
B6Mo8P5-2144_POSCAR, -158.79
Si2B1Mo2P3-2456_POSCAR, -55.838
B3Mo3P3-4738_POSCAR, -69.741
B5Mo5-4606_POSCAR, -89.962
Si6B2-845_POSCAR, -43.372
Si3P7-3548_POSCAR, -52.035
Mo3P7-5323_POSCAR, -71.422
Si5B7-5847_POSCAR, -69.219
Si2B2Mo2-1039_POSCAR, -46.254
Mo4P8-4564_POSCAR, -89.759
B13P1-540_POSCAR, -93.374
B4Mo9P3-982_POSCAR, -144.61
Si1B2Mo4P3-2524_POSCAR, -79.985
B2Mo3P3-4723_POSCAR, -62.839
B2Mo2P5-7227_POSCAR,  -63.28
Mo7P5-866_POSCAR, -106.86
Si8P4-679_POSCAR, -62.657
Si7B2-1300_POSCAR, -48.073
Si7B2Mo3-4933_POSCAR, -83.746
Si5Mo2P5-4942_POSCAR, -75.247
Mo4P8-2681_POSCAR,  -91.79
Si5Mo5P5-2316_POSCAR, -110.81
Si2Mo2-1917_POSCAR, -33.214
B40-201_POSCAR, -254.44
Si4Mo4P6-5547_POSCAR, -99.101
Mo4P8-2698_POSCAR, -90.895
Si2Mo3P3-2878_POSCAR, -61.029
Si4P4-6644_POSCAR, -42.436
Mo2P8-25_POSCAR, -68.027
Si3B4Mo5-5887_POSCAR, -98.263
Mo2P4-296_POSCAR, -43.737
Si4Mo2-3241_POSCAR, -43.762
Mo3P11-4342_POSCAR, -93.837
Si3Mo4P3-1379_POSCAR, -78.238
Si1Mo3P6-3530_POSCAR, -72.495
Mo3P9-5014_POSCAR, -82.244
Si2Mo2P6-5749_POSCAR, -67.418
Si7B5-4674_POSCAR, -67.403
Si2B4Mo4-7043_POSCAR,  -82.24
Si6P7-5688_POSCAR, -68.833
Si6B2P2-5098_POSCAR, -56.291
Si7Mo2P11-7301_POSCAR, -119.74
Si3B2Mo8P5-3109_POSCAR, -147.81
Si1Mo3-138_POSCAR,  -37.63
Si4Mo2P6-3039_POSCAR, -75.256
B2Mo4P6-3875_POSCAR, -91.709
B2Mo4P3-4101_POSCAR, -74.494
Si1B8Mo7-1269_POSCAR, -139.28
B4Mo4P4-5949_POSCAR, -93.921
Si7B1-6033_POSCAR, -43.385
Si6Mo6P7-6583_POSCAR, -137.03
Si2B3Mo2-3786_POSCAR, -53.764
B5Mo2-3190_POSCAR, -55.371
Si4B2P2-2826_POSCAR, -46.323
Mo2P5-5731_POSCAR, -48.946
P4-513_POSCAR, -20.226
Si2B3Mo6-2199_POSCAR, -97.989
Si2Mo5P9-1932_POSCAR, -115.87
Si7B3P5-6595_POSCAR, -83.095
Mo2P10-1209_POSCAR, -76.182
B3Mo5P2-2797_POSCAR, -87.167
Si5B3P12-1501_POSCAR, -110.27
Si4B1Mo3P2-5930_POSCAR,  -72.23
Si7B3-2772_POSCAR, -55.223
Si8P4-232_POSCAR, -63.617
Si8B3P8-812_POSCAR,  -105.5
B2Mo4P4-1868_POSCAR, -80.413
Si2Mo6-435_POSCAR, -76.318
Mo3P7-4208_POSCAR, -71.593
Si4Mo1P4-5787_POSCAR, -55.619
B1Mo8P3-3096_POSCAR, -113.51
Si2Mo6P8-4825_POSCAR,  -124.9
Si6B3-7088_POSCAR, -49.257
Si6B6P6-315_POSCAR, -106.58
B4Mo8-3299_POSCAR, -113.54
Si4B2P4-2056_POSCAR, -56.023
Si2B4Mo4-5382_POSCAR, -82.376
Si8Mo5-5692_POSCAR, -98.936
Si1B2-5879_POSCAR, -17.286
Si2P8-5112_POSCAR,  -51.57
Si4B1P2-873_POSCAR, -38.597
Si4B4-1562_POSCAR, -45.688
Si8B2P2-1480_POSCAR,   -65.8
Si2Mo2P4-3726_POSCAR, -55.745
Si2Mo3P9-6247_POSCAR, -92.507
Mo14P4-6717_POSCAR, -174.47
B3Mo4P2-4559_POSCAR, -76.849
Mo8-666_POSCAR, -85.804
Mo2P4-5024_POSCAR, -44.617
Si6B2P4-1904_POSCAR, -65.128
Mo4P10-2167_POSCAR, -99.971
Si1B2Mo5P3-5065_POSCAR, -92.182
B3Mo13P3-1977_POSCAR, -180.25
Si5Mo2P7-3965_POSCAR, -86.401
Si1B6Mo8-2598_POSCAR, -134.17
Si4B4Mo7-4982_POSCAR, -126.99
Si3B2Mo7-5654_POSCAR, -107.65
Si1B1Mo7P9-1825_POSCAR, -140.01
Si2Mo2P2-6170_POSCAR, -44.482
Si3Mo5P3-6649_POSCAR, -89.267
Si6B4P6-4069_POSCAR, -93.097
Si4Mo3P5-3871_POSCAR, -81.449
Si3Mo6-345_POSCAR, -83.615
Si6B6-1987_POSCAR, -68.027
Mo4P8-5318_POSCAR, -90.132
Si5P6-4541_POSCAR, -58.473
Si1B2-257_POSCAR, -17.621
Si3Mo3P4-5955_POSCAR, -72.385
P12-176_POSCAR, -63.642
Mo3P5-2073_POSCAR, -61.865
Si6Mo2-4636_POSCAR, -54.957
B2Mo4P3-7036_POSCAR, -74.944
Si3Mo1P5-6103_POSCAR,   -53.7
Mo2P7-2567_POSCAR, -60.017
Si5B1Mo2-4415_POSCAR, -54.981
Si10Mo6P4-4826_POSCAR, -141.09
Si8Mo4-4566_POSCAR, -88.802
B3Mo3-4611_POSCAR, -52.778
Si2Mo1P11-3491_POSCAR, -79.647
Si2Mo2P2-6555_POSCAR, -44.003
Si7P5-2013_POSCAR, -62.531
Si2P2-58_POSCAR, -21.421
Si4B2-359_POSCAR, -33.975
B5Mo7P3-4730_POSCAR, -128.03
Si2Mo1P7-2579_POSCAR,  -58.96
Si4Mo4P4-5101_POSCAR,  -89.02
Mo4P5-1000_POSCAR, -72.717
B7Mo8-5850_POSCAR, -136.72
Si6Mo5-3555_POSCAR, -90.371
Si7Mo5-4974_POSCAR,  -95.14
B3Mo8P4-5579_POSCAR,  -132.6
Si3B4Mo4-2357_POSCAR,  -87.57
Si3B3Mo3-3001_POSCAR,  -69.54
Si1B3Mo2-2497_POSCAR, -48.242
Si2Mo3-7087_POSCAR, -43.609
Si3B2P3-6733_POSCAR, -45.966
Si1P7-3378_POSCAR, -42.443
Si4B6P6-4533_POSCAR, -94.363
Si2B3-5920_POSCAR,  -29.14
B6Mo8-2704_POSCAR, -128.94
Mo4P2-2062_POSCAR, -55.037
Si1B5Mo4-5793_POSCAR, -82.922
B6Mo10-4434_POSCAR, -153.67
B2Mo4P2-991_POSCAR, -69.467
Si4Mo2P2-4953_POSCAR, -54.493
Si4B6-2258_POSCAR, -57.846
Si10P5-2904_POSCAR, -79.952
Si2B4-5565_POSCAR, -35.156
Si3Mo2P6-5837_POSCAR, -71.262
Si3B2Mo2-5434_POSCAR, -51.519
B2Mo3P3-2022_POSCAR, -63.528
Si2Mo2P4-3234_POSCAR,  -54.45
Mo7P4-2042_POSCAR, -100.59
Si3B2P5-2253_POSCAR, -56.422
B5Mo12P3-1735_POSCAR, -186.62
Si1B11Mo1-5812_POSCAR, -86.456
Si1Mo3P4-4762_POSCAR, -60.576
Si3B6P3-596_POSCAR, -72.809
Si4P8-3951_POSCAR, -62.427
Si7B2-6183_POSCAR, -48.305
Si4Mo2P5-2262_POSCAR, -70.257
Si6P1-4807_POSCAR, -36.444
Si5B2P1-6515_POSCAR, -44.636
Mo2P3-5271_POSCAR, -38.942
B5Mo7-5715_POSCAR,  -111.9
Si4B4Mo4-1627_POSCAR, -92.688
Si3B2Mo5-1933_POSCAR, -85.269
Si12Mo4-378_POSCAR, -110.61
Si4B6-2599_POSCAR, -57.224
B4Mo12P4-6506_POSCAR, -181.51
B1Mo4P3-2932_POSCAR, -68.815
Si2Mo2P3-6475_POSCAR,  -49.27
Si5B4P3-3742_POSCAR, -70.144
Si5P3-1784_POSCAR, -42.208
Si8B1-5680_POSCAR, -46.698
Si7B2-4979_POSCAR, -48.486
Si2B2Mo4-4397_POSCAR, -69.027
Si3Mo4P7-5456_POSCAR, -98.379
Si1B3P2-1247_POSCAR, -36.368
Si1B5Mo4-3890_POSCAR, -84.617
Si3B3Mo4-2823_POSCAR, -80.685
Si5B2Mo5-3802_POSCAR,  -97.45
Si2P6-264_POSCAR, -40.739
Si6Mo5P7-779_POSCAR, -124.23
Si7B5Mo8-4548_POSCAR, -161.37
B6Mo6-5240_POSCAR, -108.41
Si1Mo2P7-2049_POSCAR, -65.872
Si1B2Mo8P5-6265_POSCAR, -137.72
Si2Mo1P6-1535_POSCAR, -54.372
Si2Mo2P4-6782_POSCAR, -54.407
B4Mo6P2-1321_POSCAR, -107.04
Si2P9-772_POSCAR, -57.181
Si2P10-1973_POSCAR, -63.654
Si7P2-5048_POSCAR, -47.098
Si5Mo1-300_POSCAR,  -36.17
Si2B6Mo4-4460_POSCAR, -95.373
Si3B2Mo5P2-5257_POSCAR, -97.048
Si2B4-3316_POSCAR, -35.011
Si7B2P3-5813_POSCAR, -66.198
Si4B6-5451_POSCAR, -58.038
Si4Mo1P7-5302_POSCAR, -69.721
Si7B3-5369_POSCAR, -54.907
Mo2P10-4811_POSCAR, -75.946
Si8P4-548_POSCAR, -63.721
Mo3P6-1376_POSCAR, -65.351
Si5P7-4002_POSCAR, -64.112
B4Mo10-2647_POSCAR, -135.13
B5Mo6P1-999_POSCAR, -107.56
Si1B3Mo2P3-5575_POSCAR, -65.012
Si6P6-3622_POSCAR, -63.711
Si7-928_POSCAR, -36.235
Si2Mo4P14-7201_POSCAR, -130.02
Si14B2-4697_POSCAR, -85.303
Si7P3-841_POSCAR, -53.108
Si12P12-225_POSCAR, -133.26
Si5P4-6414_POSCAR,  -47.72
Si1Mo1P2-278_POSCAR, -27.585
Si3Mo1P3-1756_POSCAR, -43.017
